City,Date,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Temperature,Humidity,WindSpeed,WindDirection,Rain,month,day_of_week,day_of_year
Delhi,2016-01-31,185.6,594.4,11.6,106.9,245.6,3.3,9.28,33.7,141.2,2.6,15.59,7.48,143.5,Satisfactory,16.925,78.375,2.8229166666666665,314.125,0.0,1,6,31
Delhi,2016-02-01,202.5,539.9,37.9,101.0,161.4,34.5,9.67,96.7,54.8,17.58,26.03,6.64,457.8,Satisfactory,14.775,66.04166666666667,2.795833333333333,318.7083333333333,0.0,2,0,32
Delhi,2016-02-02,252.1,239.3,57.3,1.9,157.2,41.6,7.82,61.8,134.7,19.17,26.21,2.38,19.3,Very Poor,13.795833333333334,59.666666666666664,2.6599999999999997,301.1666666666667,0.0,2,1,33
Delhi,2016-02-03,478.2,474.4,146.7,115.9,135.8,43.5,9.67,25.1,97.6,14.77,29.09,0.1,158.5,Moderate,14.154166666666667,54.333333333333336,3.6141666666666663,300.7083333333333,0.0,2,2,34
Delhi,2016-02-04,446.5,82.0,91.1,129.3,9.2,16.8,8.8,40.2,83.6,18.89,16.2,5.52,245.7,Good,14.475,52.958333333333336,3.0208333333333335,296.375,0.0,2,3,35
Delhi,2016-02-05,486.9,87.5,68.0,20.0,242.7,6.4,3.92,93.6,152.3,8.22,17.69,4.78,108.5,Good,14.483333333333334,58.791666666666664,2.43125,298.0833333333333,0.0,2,4,36
Delhi,2016-02-06,437.0,175.3,113.3,104.8,45.1,8.1,5.79,54.1,176.5,3.45,27.64,4.73,173.5,Very Poor,15.533333333333333,60.0,2.1008333333333336,145.41666666666666,0.0,2,5,37
Delhi,2016-02-07,39.5,240.2,196.5,62.1,84.5,2.4,9.89,8.3,55.0,13.38,16.75,3.5,349.0,Moderate,14.945833333333333,75.5,2.235,101.95833333333333,5.3,2,6,38
Delhi,2016-02-08,64.2,212.9,82.8,74.6,182.0,33.6,0.81,79.8,70.1,10.23,1.95,5.73,292.8,Satisfactory,14.6,75.0,2.0054166666666666,322.75,0.0,2,0,39
Delhi,2016-02-09,442.4,368.4,27.2,89.0,230.5,23.4,9.64,66.4,20.3,3.41,6.93,8.88,37.4,Good,15.545833333333334,71.20833333333333,2.3204166666666666,302.0,0.0,2,1,40
Delhi,2016-02-10,317.1,233.1,56.3,62.1,72.7,36.8,0.5,61.3,3.5,4.78,29.09,2.91,197.1,Very Poor,15.966666666666667,67.75,1.6375,253.41666666666666,0.0,2,2,41
Delhi,2016-02-11,87.0,339.8,99.0,136.1,190.7,34.0,9.57,79.7,169.8,14.42,17.9,6.27,288.2,Moderate,17.233333333333334,57.458333333333336,2.8870833333333334,142.08333333333334,0.0,2,3,42
Delhi,2016-02-12,255.9,403.4,127.1,118.2,130.1,39.4,9.64,72.5,99.5,3.16,13.2,5.54,358.0,Very Poor,16.375,63.833333333333336,1.6870833333333335,117.83333333333333,0.0,2,4,43
Delhi,2016-02-13,275.3,41.9,42.2,3.7,3.3,4.9,5.72,88.7,94.5,0.68,20.6,4.81,50.1,Severe,15.737499999999999,63.25,2.9287499999999995,104.91666666666667,0.8,2,5,44
Delhi,2016-02-14,43.7,272.8,122.1,51.6,180.5,26.6,4.72,81.7,149.8,1.81,19.44,8.29,31.8,Very Poor,15.533333333333333,66.08333333333333,2.4445833333333336,313.8333333333333,0.0,2,6,45
Delhi,2016-02-15,118.8,107.9,43.8,143.9,173.7,23.8,5.14,68.2,8.5,16.61,5.99,5.05,146.1,Poor,15.375,61.041666666666664,2.07,321.9166666666667,0.0,2,0,46
Delhi,2016-02-16,375.3,522.5,12.6,53.8,12.5,24.8,1.81,49.9,111.1,2.48,15.01,6.27,6.6,Poor,15.395833333333334,56.75,1.9645833333333333,328.4583333333333,0.0,2,1,47
Delhi,2016-02-17,37.6,424.4,35.0,128.7,140.7,0.5,8.19,82.0,137.7,5.54,0.14,9.94,48.1,Very Poor,17.604166666666668,54.75,2.165833333333333,338.4166666666667,0.2,2,2,48
Delhi,2016-02-18,202.4,60.0,94.1,41.9,239.3,29.6,4.51,94.8,130.9,4.65,22.06,8.2,288.0,Poor,20.295833333333334,60.958333333333336,2.2329166666666667,319.9583333333333,0.4,2,3,49
Delhi,2016-02-19,92.5,99.8,20.1,127.9,198.1,41.9,5.03,22.2,162.9,11.46,9.7,9.33,279.3,Moderate,22.575,65.29166666666667,1.7116666666666667,304.8333333333333,0.0,2,4,50
Delhi,2016-02-20,89.5,405.6,196.3,90.8,56.3,14.5,3.33,80.8,60.3,15.62,29.13,8.85,121.4,Satisfactory,21.570833333333336,75.70833333333333,2.10125,244.29166666666666,11.3,2,5,51
Delhi,2016-02-21,452.0,527.8,89.7,62.2,238.5,29.9,2.23,81.2,180.1,16.21,29.03,2.32,278.3,Poor,18.966666666666665,66.70833333333333,4.160416666666666,297.4583333333333,0.0,2,6,52
Delhi,2016-02-22,109.1,148.4,152.4,118.8,115.6,24.8,2.25,6.6,39.1,12.97,15.0,8.07,465.6,Severe,18.408333333333335,54.166666666666664,4.569999999999999,292.8333333333333,0.0,2,0,53
Delhi,2016-02-23,371.6,492.9,193.7,28.3,175.3,33.8,9.64,1.4,78.3,11.57,17.22,8.74,238.4,Satisfactory,18.6125,57.041666666666664,2.873333333333333,277.0833333333333,0.0,2,1,54
Delhi,2016-02-24,57.4,88.0,31.2,68.3,100.6,21.4,1.86,1.2,99.0,1.37,12.59,2.24,316.9,Good,18.366666666666667,59.625,1.7054166666666666,185.33333333333334,0.0,2,2,55
Delhi,2016-02-25,169.3,459.5,142.7,32.1,73.5,16.4,3.32,17.2,42.0,15.53,20.06,5.51,325.7,Moderate,19.183333333333334,60.791666666666664,2.31,131.58333333333334,0.0,2,3,56
Delhi,2016-02-26,470.5,17.4,193.4,43.4,29.8,10.7,7.28,76.1,99.4,9.29,18.2,2.57,25.2,Satisfactory,20.333333333333332,60.0,1.7379166666666668,153.625,0.0,2,4,57
Delhi,2016-02-27,75.9,394.2,29.1,98.7,96.4,33.2,7.19,86.7,136.3,9.25,26.49,2.12,476.6,Poor,20.370833333333334,60.5,1.3095833333333333,159.70833333333334,0.0,2,5,58
Delhi,2016-02-28,199.9,524.4,110.7,58.7,69.3,4.0,0.28,92.9,130.5,14.62,9.89,8.69,103.2,Moderate,21.175,62.083333333333336,1.5283333333333333,161.83333333333334,0.0,2,6,59
Delhi,2016-02-29,222.1,57.8,20.7,58.0,115.2,20.5,1.07,4.3,128.1,18.87,14.82,6.55,109.7,Severe,21.795833333333334,61.833333333333336,1.4083333333333332,125.41666666666667,0.0,2,0,60
Delhi,2016-03-01,316.5,164.6,103.8,129.9,186.2,38.8,9.4,52.7,87.1,7.38,26.29,6.62,421.5,Good,22.291666666666668,62.833333333333336,1.2966666666666666,217.875,0.0,3,1,61
Delhi,2016-03-02,190.1,424.4,140.6,107.0,111.3,39.5,5.84,14.3,83.6,6.57,29.6,6.06,224.6,Satisfactory,23.099999999999998,61.958333333333336,1.5175,147.33333333333334,0.0,3,2,62
Delhi,2016-03-03,257.8,467.4,59.0,123.6,8.8,27.5,6.97,87.4,36.8,6.72,15.12,5.09,324.2,Very Poor,23.34166666666667,59.291666666666664,1.8070833333333332,182.125,0.0,3,3,63
Delhi,2016-03-04,389.7,422.7,103.4,92.6,153.3,11.1,6.7,55.4,162.4,2.63,22.26,1.76,58.2,Moderate,23.537499999999998,51.5,2.3608333333333333,314.375,0.0,3,4,64
Delhi,2016-03-05,461.7,576.2,0.6,90.4,239.7,29.8,5.27,55.6,137.4,16.78,15.92,0.91,298.2,Satisfactory,22.2375,59.416666666666664,3.2900000000000005,187.70833333333334,7.1,3,5,65
Delhi,2016-03-06,113.9,85.4,191.9,37.3,179.1,5.5,5.18,76.0,176.9,18.62,27.12,7.5,431.7,Moderate,19.912499999999998,76.29166666666667,2.6345833333333335,87.45833333333333,2.0,3,6,66
Delhi,2016-03-07,99.8,95.8,72.7,30.0,107.2,46.0,0.33,38.8,84.4,7.43,7.22,8.99,229.0,Severe,21.087500000000002,69.875,1.6258333333333335,132.41666666666666,0.0,3,0,67
Delhi,2016-03-08,322.5,253.1,124.9,21.8,151.7,34.5,4.92,75.9,25.3,6.1,27.29,0.28,308.6,Good,21.416666666666668,67.20833333333333,2.4320833333333334,296.1666666666667,0.0,3,1,68
Delhi,2016-03-09,157.1,326.7,2.8,26.2,38.6,25.1,4.95,53.7,12.7,6.51,29.93,0.68,322.4,Very Poor,21.166666666666668,64.0,2.5170833333333333,293.9166666666667,0.0,3,2,69
Delhi,2016-03-10,125.5,393.1,47.6,13.1,42.3,3.5,0.68,83.2,37.3,18.19,26.15,0.95,414.0,Moderate,22.208333333333332,63.0,2.43,293.125,0.0,3,3,70
Delhi,2016-03-11,253.2,258.1,91.3,125.5,78.6,3.3,6.63,8.4,111.8,4.76,10.73,3.71,444.2,Good,23.083333333333332,65.45833333333333,2.4216666666666664,138.33333333333334,2.5,3,4,71
Delhi,2016-03-12,150.4,205.1,57.1,147.2,98.3,41.3,1.66,66.8,158.6,15.13,13.44,8.63,258.3,Poor,21.145833333333332,75.95833333333333,2.8408333333333338,100.66666666666667,10.8,3,5,72
Delhi,2016-03-13,0.4,468.2,5.4,82.5,119.0,35.3,9.45,60.6,135.8,19.47,17.84,6.02,246.8,Good,20.920833333333334,71.625,3.15375,109.08333333333333,10.5,3,6,73
Delhi,2016-03-14,157.8,229.1,161.2,106.6,203.0,28.8,1.43,56.1,89.8,4.41,23.53,8.6,416.5,Good,20.400000000000002,77.54166666666667,1.7945833333333334,89.625,1.5,3,0,74
Delhi,2016-03-15,387.6,13.4,62.9,110.6,149.8,5.6,9.54,14.0,194.5,0.69,23.21,2.06,52.1,Very Poor,20.55,66.66666666666667,2.067083333333333,273.25,0.0,3,1,75
Delhi,2016-03-16,299.5,26.0,129.8,22.7,110.4,38.2,1.89,92.5,160.8,0.86,13.27,6.25,303.9,Moderate,20.304166666666667,58.166666666666664,3.3608333333333333,305.5416666666667,0.0,3,2,76
Delhi,2016-03-17,144.3,591.3,52.1,46.1,163.8,8.6,7.17,79.2,94.9,15.73,6.08,1.63,163.9,Satisfactory,22.366666666666664,58.333333333333336,2.59375,188.875,0.0,3,3,77
Delhi,2016-03-18,234.2,237.7,8.6,134.6,106.8,16.1,2.23,28.2,75.1,0.94,6.48,0.56,262.1,Very Poor,23.4875,60.25,2.9779166666666668,111.25,0.0,3,4,78
Delhi,2016-03-19,107.4,494.2,163.3,73.5,53.1,48.7,4.88,37.1,26.0,0.19,22.91,0.19,248.4,Moderate,23.6375,60.958333333333336,1.64375,99.5,0.30000000000000004,3,5,79
Delhi,2016-03-20,174.7,398.9,189.1,32.2,47.7,7.3,3.76,82.6,89.7,4.12,17.6,0.78,60.1,Very Poor,24.45,55.583333333333336,2.115416666666667,115.25,0.0,3,6,80
Delhi,2016-03-21,3.8,487.1,130.5,88.3,48.5,39.7,2.05,40.1,182.6,1.14,16.85,5.59,280.6,Severe,23.65416666666667,45.125,4.49,310.1666666666667,0.0,3,0,81
Delhi,2016-03-22,223.4,552.9,18.8,147.2,137.9,19.2,1.93,85.4,153.5,11.35,21.83,6.92,136.8,Very Poor,22.179166666666664,36.625,5.644583333333333,298.5,0.0,3,1,82
Delhi,2016-03-23,338.7,581.4,84.6,121.8,132.9,42.9,9.57,90.9,65.3,3.7,2.68,2.51,20.7,Severe,23.2,40.083333333333336,3.8475,298.6666666666667,0.0,3,2,83
Delhi,2016-03-24,450.7,86.4,157.4,19.8,210.4,15.8,5.92,68.3,32.4,10.87,10.29,1.63,177.9,Good,24.816666666666666,46.75,1.56625,152.58333333333334,0.0,3,3,84
Delhi,2016-03-25,467.8,355.3,18.7,48.6,212.9,7.7,1.45,26.8,171.1,11.54,24.98,2.28,138.5,Severe,26.34583333333333,49.958333333333336,1.7966666666666666,108.875,0.0,3,4,85
Delhi,2016-03-26,337.6,82.2,11.1,66.9,206.2,45.8,7.56,63.3,35.0,18.43,18.5,0.12,441.3,Good,24.958333333333332,53.625,3.59625,318.25,0.0,3,5,86
Delhi,2016-03-27,39.6,292.1,81.8,143.9,97.8,22.9,8.45,73.3,57.3,17.34,28.61,5.18,404.1,Moderate,24.3625,46.25,3.0991666666666666,307.0,0.0,3,6,87
Delhi,2016-03-28,19.7,564.3,80.4,108.6,106.3,10.4,8.42,4.1,56.6,4.49,1.84,7.53,301.2,Satisfactory,24.087500000000002,42.375,2.62625,280.125,0.0,3,0,88
Delhi,2016-03-29,361.4,402.9,33.6,71.5,85.8,48.1,4.14,31.5,130.0,10.66,15.85,4.82,377.5,Good,24.933333333333334,42.625,2.7262500000000003,298.8333333333333,0.0,3,1,89
Delhi,2016-03-30,91.5,316.5,102.8,146.0,21.1,37.9,8.01,35.4,98.3,3.35,18.41,5.13,58.5,Good,26.208333333333332,45.708333333333336,2.07625,298.9166666666667,0.0,3,2,90
Delhi,2016-03-31,473.5,176.9,40.4,37.5,58.4,39.0,4.13,94.0,189.3,15.7,19.13,9.8,145.6,Poor,27.883333333333336,41.041666666666664,1.8679166666666667,274.6666666666667,0.0,3,3,91
Delhi,2016-04-01,410.4,296.4,186.5,105.7,237.8,46.5,5.58,17.4,68.0,2.92,11.56,4.82,347.0,Satisfactory,28.925,39.916666666666664,3.105,302.6666666666667,0.0,4,4,92
Delhi,2016-04-02,182.1,269.3,87.2,66.4,161.0,15.8,4.22,6.8,186.1,0.7,26.05,8.52,391.4,Poor,29.587500000000002,41.958333333333336,2.1825,236.125,0.0,4,5,93
Delhi,2016-04-03,151.7,490.0,60.5,93.3,75.6,33.4,2.75,46.3,95.2,6.09,19.8,1.25,365.2,Very Poor,31.004166666666666,44.041666666666664,1.8804166666666668,239.29166666666666,0.8,4,6,94
Delhi,2016-04-04,490.2,147.7,28.1,102.7,241.2,6.0,1.14,56.9,44.6,8.51,16.19,7.58,19.4,Moderate,29.766666666666666,35.333333333333336,2.4045833333333335,264.9166666666667,0.0,4,0,95
Delhi,2016-04-05,178.6,464.0,69.2,21.1,41.2,45.4,5.81,45.0,77.2,5.81,6.43,7.99,140.9,Moderate,28.608333333333334,37.75,3.2495833333333333,320.6666666666667,0.0,4,1,96
Delhi,2016-04-06,415.6,487.5,16.1,38.6,235.3,16.3,4.28,77.0,13.9,9.04,1.79,1.21,133.4,Good,28.09166666666667,30.75,2.30125,242.58333333333334,0.0,4,2,97
Delhi,2016-04-07,143.9,353.8,121.7,40.9,236.4,35.9,9.41,60.5,69.5,8.35,14.07,8.42,85.0,Poor,26.858333333333334,37.208333333333336,2.7145833333333336,248.16666666666666,0.0,4,3,98
Delhi,2016-04-08,418.6,509.5,28.9,103.7,202.7,37.6,7.39,78.5,68.1,19.8,8.32,3.17,326.7,Severe,26.791666666666668,38.875,1.7716666666666667,218.375,0.0,4,4,99
Delhi,2016-04-09,152.9,563.1,75.2,8.8,66.8,20.5,6.12,83.6,98.9,11.97,27.87,2.41,140.3,Very Poor,28.52916666666667,27.541666666666668,2.4445833333333336,170.20833333333334,0.0,4,5,100
Delhi,2016-04-10,252.9,169.6,140.1,97.8,83.7,2.9,2.64,72.4,79.7,16.6,22.64,6.08,78.5,Very Poor,29.2,29.541666666666668,2.6991666666666667,318.25,0.0,4,6,101
Delhi,2016-04-11,477.8,525.2,139.7,25.6,50.2,0.4,1.79,40.8,166.1,7.26,21.52,0.44,479.9,Poor,28.0125,34.166666666666664,4.292083333333333,316.4166666666667,0.0,4,0,102
Delhi,2016-04-12,184.3,76.9,8.6,68.0,160.3,47.0,6.07,22.2,61.4,4.75,2.72,9.78,319.5,Very Poor,27.712500000000002,33.875,4.836666666666667,295.6666666666667,0.0,4,1,103
Delhi,2016-04-13,353.0,5.2,77.4,144.4,125.2,36.0,5.68,49.6,194.4,0.38,4.62,3.82,379.6,Good,29.44583333333333,30.083333333333332,4.81,296.9166666666667,0.0,4,2,104
Delhi,2016-04-14,61.9,379.0,151.1,37.3,7.3,32.8,8.85,66.8,113.4,11.63,23.21,0.76,130.7,Moderate,30.583333333333332,30.0,3.4891666666666663,292.4583333333333,0.0,4,3,105
Delhi,2016-04-15,462.0,14.2,146.9,123.3,163.0,26.7,5.98,0.0,128.6,15.43,3.42,1.97,38.8,Very Poor,31.45,32.125,2.9233333333333333,305.3333333333333,0.0,4,4,106
Delhi,2016-04-16,355.0,413.8,166.8,126.6,49.4,23.3,5.87,40.3,175.7,14.79,25.82,8.07,481.0,Poor,32.40416666666667,30.5,2.889583333333333,291.25,0.0,4,5,107
Delhi,2016-04-17,301.7,344.1,64.3,125.4,236.6,31.6,5.99,58.9,120.1,5.14,9.45,7.51,375.3,Good,32.69583333333333,26.916666666666668,2.285416666666667,270.8333333333333,0.0,4,6,108
Delhi,2016-04-18,273.3,588.1,108.9,55.0,189.3,44.6,1.8,88.6,64.3,6.99,1.84,1.45,41.7,Poor,32.1625,31.875,1.8895833333333334,195.5,0.0,4,0,109
Delhi,2016-04-19,130.4,237.8,108.4,3.5,34.3,44.1,8.23,80.9,113.8,18.56,11.26,6.42,72.5,Satisfactory,31.099999999999998,38.208333333333336,1.8099999999999998,153.66666666666666,0.1,4,1,110
Delhi,2016-04-20,316.3,242.4,44.5,0.7,68.9,34.0,1.96,0.7,186.0,9.78,12.85,4.85,207.3,Severe,31.333333333333332,26.5,3.38875,295.4166666666667,0.0,4,2,111
Delhi,2016-04-21,182.2,12.4,163.9,137.6,246.9,38.0,7.6,80.0,168.2,16.11,8.8,4.72,483.9,Moderate,31.641666666666666,23.125,4.6241666666666665,297.375,0.0,4,3,112
Delhi,2016-04-22,380.5,462.0,51.0,146.0,111.0,37.4,4.1,44.7,117.0,0.52,6.59,0.26,63.1,Moderate,31.454166666666666,25.25,2.377083333333333,189.375,0.0,4,4,113
Delhi,2016-04-23,43.2,368.4,9.5,8.5,200.4,27.2,5.3,36.3,198.3,3.96,8.86,6.92,425.7,Moderate,29.3125,25.375,3.1195833333333334,265.5,0.0,4,5,114
Delhi,2016-04-24,351.4,346.8,192.2,46.0,2.3,42.0,4.16,97.9,184.0,9.53,14.06,8.39,455.7,Moderate,28.71666666666667,21.041666666666668,2.9333333333333336,288.7916666666667,0.0,4,6,115
Delhi,2016-04-25,260.8,575.2,132.1,57.7,249.7,44.0,4.25,83.3,126.4,12.04,29.4,1.56,78.0,Poor,29.633333333333336,19.416666666666668,2.794583333333333,269.2916666666667,0.0,4,0,116
Delhi,2016-04-26,499.8,489.6,10.8,49.7,245.8,23.1,8.97,53.7,172.0,11.93,4.46,6.72,54.9,Poor,30.462500000000002,23.083333333333332,2.1058333333333334,221.125,0.0,4,1,117
Delhi,2016-04-27,34.2,6.3,69.3,85.7,243.9,23.4,1.09,80.9,160.2,4.18,14.93,6.21,124.2,Satisfactory,30.870833333333334,22.375,2.2604166666666665,270.25,0.0,4,2,118
Delhi,2016-04-28,104.8,512.0,77.2,96.2,214.3,48.9,3.83,54.6,20.4,14.38,26.58,1.82,113.6,Very Poor,31.0625,19.375,2.8825000000000003,314.9166666666667,0.0,4,3,119
Delhi,2016-04-29,218.4,89.2,115.0,9.6,187.1,18.3,4.01,74.8,83.9,5.16,0.85,7.18,180.9,Moderate,31.008333333333336,19.541666666666668,2.7216666666666662,309.0833333333333,0.0,4,4,120
Delhi,2016-04-30,499.0,225.0,131.8,136.6,157.2,26.8,3.88,6.1,12.2,9.27,12.89,1.2,496.6,Good,30.90833333333333,22.375,2.174166666666667,300.4583333333333,0.0,4,5,121
Delhi,2016-05-01,104.7,31.7,6.6,139.4,139.6,37.3,3.33,14.7,143.3,9.58,4.85,5.17,376.5,Very Poor,32.4375,20.916666666666668,2.999166666666667,289.2083333333333,0.0,5,6,122
Delhi,2016-05-02,416.3,565.2,71.5,141.2,0.4,42.6,6.51,18.1,93.6,2.72,5.36,4.17,276.5,Severe,34.07083333333333,19.708333333333332,2.0720833333333335,239.20833333333334,0.0,5,0,123
Delhi,2016-05-03,98.9,366.6,149.1,49.1,25.8,35.1,9.04,75.2,20.7,18.64,1.9,9.97,43.4,Satisfactory,31.879166666666666,33.041666666666664,2.92375,116.58333333333333,2.7,5,1,124
Delhi,2016-05-04,8.6,570.1,93.6,44.8,186.2,15.4,1.6,57.6,140.2,4.36,11.8,4.61,217.0,Very Poor,30.491666666666664,49.166666666666664,3.65,121.04166666666667,1.5999999999999999,5,2,125
Delhi,2016-05-05,24.5,463.0,98.5,0.6,133.1,9.9,8.54,9.8,170.2,9.9,22.2,3.22,149.9,Good,28.849999999999998,51.958333333333336,3.4812499999999997,131.33333333333334,1.6,5,3,126
Delhi,2016-05-06,281.4,547.4,79.5,137.7,87.4,23.1,5.71,27.6,135.5,15.1,22.57,3.47,433.3,Satisfactory,28.90833333333333,55.125,1.4845833333333334,128.33333333333334,0.0,5,4,127
Delhi,2016-05-07,245.1,205.8,27.1,19.1,41.4,38.9,5.11,93.8,38.8,3.35,14.59,4.13,180.5,Satisfactory,30.491666666666664,42.208333333333336,1.6366666666666667,154.875,0.0,5,5,128
Delhi,2016-05-08,350.6,541.2,97.6,114.4,108.6,49.0,0.28,0.4,187.0,7.25,25.12,0.27,436.3,Very Poor,30.599999999999998,45.833333333333336,2.7758333333333334,107.70833333333333,0.2,5,6,129
Delhi,2016-05-09,103.7,186.2,154.0,10.4,101.8,15.4,7.14,65.5,185.4,3.9,11.88,7.23,351.8,Very Poor,31.825,42.166666666666664,3.7691666666666666,118.91666666666667,0.5,5,0,130
Delhi,2016-05-10,179.3,18.7,184.3,22.6,200.0,3.3,6.93,86.4,172.6,17.06,2.71,7.66,135.1,Good,31.883333333333336,46.833333333333336,3.57875,106.95833333333333,1.5,5,1,131
Delhi,2016-05-11,357.3,338.1,84.4,121.5,8.9,10.3,5.61,42.2,117.8,17.07,10.72,8.97,196.3,Good,31.358333333333334,51.333333333333336,2.8979166666666667,91.91666666666667,0.1,5,2,132
Delhi,2016-05-12,102.2,509.1,135.6,116.5,96.4,5.8,7.17,95.8,140.1,14.2,5.65,5.82,191.5,Moderate,32.270833333333336,48.875,1.8275,238.58333333333334,0.0,5,3,133
Delhi,2016-05-13,77.8,484.6,32.8,55.7,138.6,31.2,8.81,75.0,148.3,16.73,16.61,5.13,265.8,Severe,34.270833333333336,30.75,1.9854166666666666,158.16666666666666,0.0,5,4,134
Delhi,2016-05-14,142.4,198.3,165.6,63.0,69.7,23.6,1.4,79.0,14.4,14.74,20.78,9.96,117.8,Very Poor,34.67916666666667,30.75,1.5437500000000002,121.66666666666667,0.0,5,5,135
Delhi,2016-05-15,297.9,307.1,199.7,20.0,234.4,45.9,8.61,56.8,40.3,3.3,23.19,0.37,221.9,Satisfactory,34.69166666666667,28.875,2.1320833333333336,274.5833333333333,0.0,5,6,136
Delhi,2016-05-16,191.5,31.9,27.0,36.5,194.6,39.8,1.85,39.2,92.8,5.54,6.84,6.91,14.5,Severe,34.862500000000004,24.75,2.9629166666666666,305.4166666666667,0.0,5,0,137
Delhi,2016-05-17,192.7,217.6,100.5,149.1,56.4,10.2,5.29,62.6,136.1,10.71,9.75,7.66,175.6,Moderate,34.81666666666667,22.583333333333332,2.905416666666667,302.1666666666667,0.0,5,1,138
Delhi,2016-05-18,475.9,182.9,73.6,134.6,110.4,30.9,4.44,85.8,165.6,12.43,7.75,8.87,431.7,Very Poor,35.06666666666667,23.375,1.8745833333333335,250.375,0.0,5,2,139
Delhi,2016-05-19,58.2,210.2,1.5,101.1,9.6,16.0,3.16,9.9,7.4,11.78,13.22,5.78,433.1,Good,34.454166666666666,36.541666666666664,3.9604166666666667,127.45833333333333,0.0,5,3,140
Delhi,2016-05-20,277.9,50.4,121.9,25.9,6.2,31.5,4.27,46.3,174.2,17.0,17.73,8.49,267.1,Poor,34.40833333333333,42.75,3.8779166666666662,126.20833333333333,0.0,5,4,141
Delhi,2016-05-21,154.8,260.6,120.0,63.3,249.3,2.0,5.8,50.1,86.3,13.66,8.5,0.43,243.8,Good,33.55833333333333,53.666666666666664,4.266666666666667,115.375,0.0,5,5,142
Delhi,2016-05-22,140.1,264.7,176.1,47.1,99.3,46.4,5.95,18.7,15.7,7.57,8.83,9.06,58.7,Poor,34.34583333333333,47.458333333333336,3.1445833333333333,128.45833333333334,0.7,5,6,143
Delhi,2016-05-23,50.7,512.7,179.0,74.7,99.1,21.1,9.89,74.8,3.4,14.88,4.58,7.79,478.8,Satisfactory,33.266666666666666,53.375,3.1525,156.41666666666666,6.8,5,0,144
Delhi,2016-05-24,360.7,291.1,124.3,31.6,56.5,49.4,6.01,30.9,80.2,8.17,8.93,0.01,324.6,Severe,31.075,61.083333333333336,2.907083333333333,111.08333333333333,2.2,5,1,145
Delhi,2016-05-25,27.6,343.8,183.8,133.5,77.3,30.7,0.01,61.0,9.7,0.87,12.32,9.59,288.5,Very Poor,31.266666666666666,54.333333333333336,1.885,198.375,1.8,5,2,146
Delhi,2016-05-26,99.3,576.1,45.6,149.9,19.4,42.9,6.64,17.8,97.8,12.31,4.3,4.5,318.7,Very Poor,32.46666666666667,51.541666666666664,1.5941666666666665,197.25,0.0,5,3,147
Delhi,2016-05-27,185.8,341.9,50.0,6.1,245.0,40.7,9.48,19.3,163.7,17.49,16.38,5.38,249.0,Very Poor,34.5875,39.0,2.9091666666666662,281.25,1.3,5,4,148
Delhi,2016-05-28,246.5,142.3,114.1,52.7,66.7,31.9,0.71,91.2,104.6,4.86,6.57,7.51,471.9,Very Poor,33.454166666666666,39.208333333333336,3.172083333333333,275.0,2.4,5,5,149
Delhi,2016-05-29,139.4,395.4,96.9,137.1,113.1,24.2,1.49,26.8,172.2,11.63,9.02,4.91,290.7,Moderate,30.816666666666666,56.083333333333336,3.5095833333333335,125.75,5.9,5,6,150
Delhi,2016-05-30,430.7,527.4,9.4,149.1,28.8,23.9,2.28,47.6,144.4,0.25,26.59,4.5,234.7,Severe,28.34166666666667,69.79166666666667,2.825416666666667,103.66666666666667,2.5,5,0,151
Delhi,2016-05-31,281.4,354.0,171.2,63.4,108.1,1.3,8.86,76.1,76.4,5.46,0.11,4.62,99.4,Good,31.320833333333336,58.458333333333336,2.0675,227.625,0.0,5,1,152
Delhi,2016-06-01,298.7,66.4,4.6,84.1,13.4,24.8,0.01,80.1,192.9,16.58,7.25,6.1,381.2,Poor,33.5,49.833333333333336,2.2983333333333333,296.4583333333333,0.0,6,2,153
Delhi,2016-06-02,161.3,509.7,96.4,54.0,164.1,19.3,9.12,63.3,74.2,9.81,22.88,2.27,496.6,Severe,34.74583333333333,37.208333333333336,2.4125,299.25,0.0,6,3,154
Delhi,2016-06-03,411.7,227.8,95.6,80.0,44.5,11.8,9.48,40.0,179.1,8.86,13.43,2.39,389.8,Moderate,34.06666666666667,42.625,2.0158333333333336,201.29166666666666,0.1,6,4,155
Delhi,2016-06-04,315.4,528.9,82.3,125.5,52.6,5.3,6.16,17.9,76.3,8.07,10.76,6.08,378.1,Poor,35.00416666666667,45.583333333333336,2.4495833333333334,124.45833333333333,0.0,6,5,156
Delhi,2016-06-05,141.1,122.8,80.1,134.5,23.4,35.4,8.35,32.0,153.4,7.99,24.19,5.99,316.4,Very Poor,34.141666666666666,55.333333333333336,3.9949999999999997,107.83333333333333,0.9,6,6,157
Delhi,2016-06-06,293.2,130.9,1.2,8.5,51.2,23.1,8.86,56.2,51.1,15.55,7.96,1.33,434.4,Moderate,33.94166666666667,53.25,3.5904166666666666,105.08333333333333,0.6,6,0,158
Delhi,2016-06-07,354.4,260.1,189.1,32.5,188.5,11.4,6.34,55.4,115.6,13.82,25.86,9.4,400.7,Moderate,33.854166666666664,53.25,3.4129166666666664,102.16666666666667,1.0,6,1,159
